txn_date,bank,type,total,success
2025-12-30,"WELLS FARGO BANK, NATIONAL ASSOCIATION",token_trans,72,63
2025-12-30,"WESBANCO BANK, INC.",subscription_trans,1,0
2025-12-30,"WESBANCO BANK, INC.",token_trans,1,1
2025-12-30,WOODFOREST NATIONAL BANK,first_trans,1,1
2025-12-30,WOODFOREST NATIONAL BANK,subscription_trans,1,0
2025-12-30,WORCESTER FIRE DEPARTMENT CREDIT UNION,first_trans,1,1
2025-12-30,WORCESTER FIRE DEPARTMENT CREDIT UNION,other_trans,1,1
2025-12-30,YORK STATE BANK,first_trans,1,1
2025-12-31,AMERICAN 1 CREDIT UNION,token_trans,25,9
2025-12-31,AMERICAN EXPRESS US CONSUMER,first_trans,3,0
2025-12-31,AMERICAN EXPRESS US CONSUMER,other_trans,5,4
2025-12-31,AMERICAN EXPRESS US CONSUMER,subscription_trans,2,2
2025-12-31,AMERICAN EXPRESS US CONSUMER,token_trans,22,19
2025-12-31,AMERIS BANK,subscription_trans,1,0
2025-12-31,ARIZONA FINANCIAL CREDIT UNION,other_trans,1,1
2025-12-31,ARKANSAS FEDERAL CREDIT UNION,other_trans,1,1
2025-12-31,ARKANSAS FEDERAL CREDIT UNION,token_trans,1,1
2025-12-31,ARVEST BANK,other_trans,1,0
2025-12-31,"ASSOCIATED BANK, N.A.",first_trans,1,1
2025-12-31,AXP PREPAID MANAGEMENT COMPANY,subscription_trans,1,0
2025-12-31,BANK 7,token_trans,1,1
2025-12-31,BANK OF AMERICA - CONSUMER CREDIT,first_trans,1,1
2025-12-31,BANK OF AMERICA - CONSUMER CREDIT,other_trans,1,1
2025-12-31,BANK OF AMERICA - CONSUMER CREDIT,subscription_trans,4,3
2025-12-31,BANK OF AMERICA - CONSUMER CREDIT,token_trans,18,18
2025-12-31,"BANK OF AMERICA, NATIONAL ASSOCIATION",first_trans,4,4
2025-12-31,"BANK OF AMERICA, NATIONAL ASSOCIATION",other_trans,3,3
2025-12-31,"BANK OF AMERICA, NATIONAL ASSOCIATION",subscription_trans,9,5
2025-12-31,"BANK OF AMERICA, NATIONAL ASSOCIATION",token_trans,24,23
2025-12-31,"BANK OF MISSOURI, THE",first_trans,2,1
2025-12-31,"BANK OF MISSOURI, THE",token_trans,9,7
2025-12-31,BANK OZK,token_trans,8,8
2025-12-31,BARCLAYS BANK DELAWARE,subscription_trans,2,0
2025-12-31,BARCLAYS BANK DELAWARE,token_trans,24,24
2025-12-31,BAXTER CREDIT UNION,token_trans,2,2
2025-12-31,BAYPORT CREDIT UNION,token_trans,1,1
2025-12-31,BLAZE CREDIT UNION,token_trans,2,2
2025-12-31,BMO BANK NATIONAL ASSOCIATION,other_trans,1,1
2025-12-31,BMO BANK NATIONAL ASSOCIATION,token_trans,7,0
2025-12-31,"BNY MELLON, N.A.",first_trans,1,1
2025-12-31,"BNY MELLON, N.A.",other_trans,1,1
2025-12-31,"BNY MELLON, N.A.",token_trans,3,3
2025-12-31,BOEING EMPLOYEES CREDIT UNION,token_trans,5,3
2025-12-31,CALCOE FEDERAL CREDIT UNION,first_trans,9,0
2025-12-31,CANVAS CREDIT UNION,subscription_trans,1,1
2025-12-31,CANYON VIEW FEDERAL CREDIT UNION,token_trans,3,1
2025-12-31,"CAPITAL ONE BANK (USA), NATIONAL ASSOCIATION",subscription_trans,1,0
2025-12-31,"CAPITAL ONE, NATIONAL ASSOCIATION",first_trans,3,3
2025-12-31,"CAPITAL ONE, NATIONAL ASSOCIATION",other_trans,3,3
2025-12-31,"CAPITAL ONE, NATIONAL ASSOCIATION",subscription_trans,10,5
2025-12-31,"CAPITAL ONE, NATIONAL ASSOCIATION",token_trans,61,60
2025-12-31,CARD SERVICES FOR CREDIT UNIONS,first_trans,1,1
2025-12-31,CARD SERVICES FOR CREDIT UNIONS,token_trans,4,2
2025-12-31,CENTENNIAL BANK,subscription_trans,1,1
2025-12-31,"CENTRAL TRUST BANK, THE",token_trans,2,2
2025-12-31,"CHASE BANK USA, N.A.",token_trans,1,0
2025-12-31,CHOICE FINANCIAL GROUP,first_trans,1,0
2025-12-31,CITIBANK N.A.,first_trans,2,2
2025-12-31,CITIBANK N.A.,other_trans,4,3
2025-12-31,CITIBANK N.A.,subscription_trans,4,4
2025-12-31,CITIBANK N.A.,token_trans,28,21
2025-12-31,"CITIBANK, N.A.- COSTCO",token_trans,8,6
2025-12-31,"CITIBANK, NATIONAL ASSOCIATION - CONSUMER",first_trans,1,1
2025-12-31,"CITIBANK, NATIONAL ASSOCIATION - CONSUMER",token_trans,6,4
2025-12-31,CITIZENS BANK OF THE SOUTH,token_trans,2,2
2025-12-31,"CITIZENS BANK, N.A.",other_trans,5,1
2025-12-31,"CITIZENS BANK, N.A.",subscription_trans,2,1
2025-12-31,"CITIZENS BANK, N.A.",token_trans,1,0
2025-12-31,CITY NATIONAL BANK OF WEST VIRGINIA,subscription_trans,1,0
2025-12-31,"CNB BANK AND TRUST, N.A.",first_trans,1,0
2025-12-31,"CNB BANK AND TRUST, N.A.",other_trans,1,1
2025-12-31,"CNB BANK AND TRUST, N.A.",subscription_trans,1,1
2025-12-31,COASTAL COMMUNITY BANK,first_trans,1,1
2025-12-31,COASTAL COMMUNITY BANK,subscription_trans,1,1
2025-12-31,COASTAL COMMUNITY BANK,token_trans,2,2
2025-12-31,COLUMBIA BANK,subscription_trans,2,0
2025-12-31,COMENITY CAPITAL BANK,first_trans,1,1
2025-12-31,COMERICA BANK,subscription_trans,1,0
2025-12-31,COMMUNITY FEDERAL SAVINGS BANK,first_trans,2,2
2025-12-31,COMMUNITY FEDERAL SAVINGS BANK,other_trans,4,4
2025-12-31,COMMUNITY FIRST CREDIT UNION,subscription_trans,1,0
2025-12-31,CORAZO CREDIT UNION,first_trans,1,1
2025-12-31,CREDIT ONE BANK,first_trans,1,1
2025-12-31,CREDIT ONE BANK,token_trans,2,1
2025-12-31,"CREDIT ONE BANK, NATIONAL ASSOCIATION",token_trans,6,4
2025-12-31,CREDIT UNION OF COLORADO,subscription_trans,1,0
2025-12-31,DENVER FIRE DEPARTMENT FEDERAL CREDIT UNION,other_trans,4,4
2025-12-31,DESERT FINANCIAL CREDIT UNION,subscription_trans,1,1
2025-12-31,DIAMOND CREDIT UNION,token_trans,5,5
2025-12-31,DISCOVER ISSUER,first_trans,8,2
2025-12-31,DISCOVER ISSUER,other_trans,2,2
2025-12-31,DISCOVER ISSUER,subscription_trans,2,2
2025-12-31,DISCOVER ISSUER,token_trans,37,35
2025-12-31,EASTERN BANK,other_trans,1,1
2025-12-31,EASTERN BANK,token_trans,1,1
2025-12-31,EVOLVE BANK & TRUST,subscription_trans,1,0
2025-12-31,EVOLVE BANK & TRUST,token_trans,1,0
2025-12-31,FAIRMONT FEDERAL CREDIT UNION,token_trans,2,2
2025-12-31,"FIDELITY BANK, THE",other_trans,1,1
2025-12-31,"FIDELITY BANK, THE",subscription_trans,1,0
2025-12-31,"FIDELITY INFORMATION SERVICES, INC.",subscription_trans,1,0
2025-12-31,"FIDELITY INFORMATION SERVICES, INC.",token_trans,1,1
2025-12-31,FIFTH THIRD BANK,token_trans,2,2
2025-12-31,"FIFTH THIRD BANK, THE",other_trans,1,1
2025-12-31,"FIFTH THIRD BANK, THE",subscription_trans,4,3
2025-12-31,"FIFTH THIRD BANK, THE",token_trans,4,4
2025-12-31,FIRST COMMUNITY CREDIT UNION,token_trans,1,1
2025-12-31,FIRST NATIONAL BANK OF OMAHA,token_trans,15,9
2025-12-31,FIRST NATIONAL BANK TEXAS,first_trans,1,1
2025-12-31,FIRST NATIONAL BANK TEXAS,token_trans,3,0
2025-12-31,FIRST PREMIER BANK,first_trans,1,1
2025-12-31,FIRST PREMIER BANK,subscription_trans,1,1
2025-12-31,FIRST PREMIER BANK,token_trans,1,1
2025-12-31,FIRST TECHNOLOGY FEDERAL CREDIT UNION,token_trans,2,2
2025-12-31,"FISERV SOLUTIONS, LLC",subscription_trans,1,0
2025-12-31,"FLAGSTAR BANK,N.A",other_trans,2,0
2025-12-31,"FNB BANK, INC.",token_trans,4,4
2025-12-31,FOX COMMUNITIES CREDIT UNION,token_trans,2,1
2025-12-31,"FULTON BANK, NATIONAL ASSOCIATION",token_trans,1,1
2025-12-31,GECU FEDERAL CREDIT UNION,first_trans,1,1
2025-12-31,GLACIER BANK,subscription_trans,1,1
2025-12-31,GLACIER BANK,token_trans,7,6
2025-12-31,GOLDEN PACIFIC BANK,first_trans,1,0
2025-12-31,GOLDEN PACIFIC BANK,subscription_trans,1,0
2025-12-31,GOLDEN PACIFIC BANK,token_trans,3,3
2025-12-31,GOLDMAN SACHS BANK USA,first_trans,1,0
2025-12-31,GOLDMAN SACHS BANK USA,other_trans,8,8
2025-12-31,GOLDMAN SACHS BANK USA,subscription_trans,7,1
2025-12-31,GOLDMAN SACHS BANK USA,token_trans,10,10
2025-12-31,GREEN DOT BANK DBA BONNEVILLE BANK,first_trans,6,5
2025-12-31,GREEN DOT BANK DBA BONNEVILLE BANK,other_trans,11,11
2025-12-31,GREEN DOT BANK DBA BONNEVILLE BANK,subscription_trans,5,3
2025-12-31,GREEN DOT BANK DBA BONNEVILLE BANK,token_trans,7,7
2025-12-31,GREENSTATE CREDIT UNION,subscription_trans,1,1
2025-12-31,HANCOCK WHITNEY BANK,token_trans,2,2
2025-12-31,HUNTINGTON NATIONAL BANK,other_trans,1,1
2025-12-31,HUNTINGTON NATIONAL BANK,subscription_trans,1,0
2025-12-31,HUNTINGTON NATIONAL BANK,token_trans,4,4
2025-12-31,JACK HENRY & ASSOCIATES,token_trans,7,4
2025-12-31,JPMORGAN CHASE BANK N.A.,first_trans,8,5
2025-12-31,JPMORGAN CHASE BANK N.A.,subscription_trans,4,4
2025-12-31,JPMORGAN CHASE BANK N.A.,token_trans,80,76
2025-12-31,JPMORGAN CHASE BANK N.A. - DEBIT,first_trans,3,3
2025-12-31,JPMORGAN CHASE BANK N.A. - DEBIT,other_trans,1,1
2025-12-31,JPMORGAN CHASE BANK N.A. - DEBIT,subscription_trans,9,6
2025-12-31,JPMORGAN CHASE BANK N.A. - DEBIT,token_trans,27,24
2025-12-31,KEYBANK NATIONAL ASSOCIATION,subscription_trans,1,1
2025-12-31,KEYBANK NATIONAL ASSOCIATION,token_trans,6,6
2025-12-31,"KEYBANK, N.A.",other_trans,2,2
2025-12-31,KNOXVILLE TVA EMPLOYEES CREDIT UNION,first_trans,1,1
2025-12-31,LAKE MICHIGAN CREDIT UNION,subscription_trans,1,0
2025-12-31,LISTERHILL CREDIT UNION,token_trans,1,1
2025-12-31,LOCAL GOVERNMENT FEDERAL CREDIT UNION,subscription_trans,1,0
2025-12-31,LOCAL GOVERNMENT FEDERAL CREDIT UNION,token_trans,1,1
2025-12-31,M&T BANK,subscription_trans,3,0
2025-12-31,MAC FEDERAL CREDIT UNION,other_trans,2,1
2025-12-31,MAC FEDERAL CREDIT UNION,subscription_trans,1,1
2025-12-31,MERRICK BANK CORPORATION,token_trans,2,2
2025-12-31,METROPOLITAN COMMERCIAL BANK,first_trans,1,0
2025-12-31,MID-HUDSON VALLEY FEDERAL CREDIT UNION,first_trans,1,1
2025-12-31,MID-HUDSON VALLEY FEDERAL CREDIT UNION,token_trans,14,14
2025-12-31,MUNICIPAL CREDIT UNION,subscription_trans,1,1
2025-12-31,"MVB BANK, INC",subscription_trans,1,1
2025-12-31,NATIONAL INSTITUTES OF HEALTH FEDERAL CREDIT UNION,first_trans,2,1
2025-12-31,NAVY FEDERAL CREDIT UNION,first_trans,4,3
2025-12-31,NAVY FEDERAL CREDIT UNION,other_trans,1,1
2025-12-31,NAVY FEDERAL CREDIT UNION,subscription_trans,2,1
2025-12-31,NAVY FEDERAL CREDIT UNION,token_trans,7,7
2025-12-31,"NBT BANK, NATIONAL ASSOCIATION",subscription_trans,1,0
2025-12-31,NORTHEAST COMMUNITY BANK,subscription_trans,1,1
2025-12-31,NORTHVIEW BANK,first_trans,1,1
2025-12-31,OLD NATIONAL BANK,token_trans,9,0
2025-12-31,OLD OCEAN FEDERAL CREDIT UNION,other_trans,6,6
2025-12-31,OPERATING ENGINEERS LOCAL #3 FEDERAL CREDIT UNION,token_trans,4,4
2025-12-31,PATELCO CREDIT UNION,subscription_trans,1,1
2025-12-31,"PATHWARD, N.A.",first_trans,2,0
2025-12-31,"PATHWARD, NATIONAL ASSOCIATION",first_trans,5,0
2025-12-31,"PATHWARD, NATIONAL ASSOCIATION",subscription_trans,2,0
2025-12-31,PENN FEDERAL CREDIT UNION,first_trans,2,0
2025-12-31,PIERMONT BANK,subscription_trans,1,1
2025-12-31,PIERMONT BANK,token_trans,1,1
2025-12-31,PINNACLE BANK,other_trans,3,2
2025-12-31,"PNC BANK, NATIONAL ASSOCIATION",other_trans,1,1
2025-12-31,"PNC BANK, NATIONAL ASSOCIATION",subscription_trans,1,1
2025-12-31,"PNC BANK, NATIONAL ASSOCIATION",token_trans,4,4
2025-12-31,"PNC BANK, NATIONAL ASSOCIATION - CONSUMER CREDIT",other_trans,1,1
2025-12-31,"PNC BANK, NATIONAL ASSOCIATION - CONSUMER CREDIT",subscription_trans,1,1
2025-12-31,PRIMEWAY FEDERAL CREDIT UNION,token_trans,1,1
2025-12-31,PSCU INCORPORATED,subscription_trans,1,0
2025-12-31,QNB BANK,subscription_trans,1,0
2025-12-31,RANDOLPH BROOKS FEDERAL CREDIT UNION,token_trans,2,2
2025-12-31,RBC BANK (USA),other_trans,2,2
2025-12-31,REDSTONE FEDERAL CREDIT UNION,subscription_trans,1,0
2025-12-31,REDWOOD CREDIT UNION,subscription_trans,1,1
2025-12-31,REGIONS BANK,subscription_trans,2,1
2025-12-31,REGIONS BANK,token_trans,1,1
2025-12-31,RILEY FBR INC.,first_trans,1,1
2025-12-31,RIZE FEDERAL CREDIT UNION,token_trans,1,1
2025-12-31,RKGOBIG LLC,subscription_trans,1,0
2025-12-31,ROBINS FINANCIAL CREDIT UNION,first_trans,1,1
2025-12-31,ROBINS FINANCIAL CREDIT UNION,subscription_trans,1,1
2025-12-31,ROCKLAND TRUST COMPANY,token_trans,3,3
2025-12-31,ROGUE CREDIT UNION,first_trans,1,1
2025-12-31,SCOTT CREDIT UNION,token_trans,1,0
2025-12-31,SECURITY FEDERAL BANK,token_trans,1,1
2025-12-31,SELCO COMMUNITY CREDIT UNION,subscription_trans,1,1
2025-12-31,SERVICE CREDIT UNION,subscription_trans,1,0
2025-12-31,SHARONVIEW FEDERAL CREDIT UNION,first_trans,1,1
2025-12-31,SIMMONS BANK,subscription_trans,1,1
2025-12-31,SIMMONS BANK,token_trans,3,3
2025-12-31,STATE EMPLOYEES' CREDIT UNION,subscription_trans,1,1
2025-12-31,STATE EMPLOYEES' CREDIT UNION,token_trans,1,1
2025-12-31,"STRIDE BANK, NATIONAL ASSOCIATION",subscription_trans,2,2
2025-12-31,SUNCOAST CREDIT UNION,other_trans,2,1
2025-12-31,SUNCOAST CREDIT UNION,token_trans,1,1
2025-12-31,SUTTON BANK,first_trans,4,0
2025-12-31,SUTTON BANK,other_trans,1,1
2025-12-31,SYNCHRONY BANK,subscription_trans,2,0
2025-12-31,SYNCHRONY BANK,token_trans,2,1
2025-12-31,SYNOVUS BANK,token_trans,3,3
2025-12-31,TD BANK USA NORDSTROM,token_trans,2,2
2025-12-31,"TD BANK, NATIONAL ASSOCIATION",token_trans,4,4
2025-12-31,TEACHERS FEDERAL CREDIT UNION,subscription_trans,1,0
2025-12-31,TEXAS FIRST BANK,first_trans,1,1
2025-12-31,TEXELL CREDIT UNION,first_trans,1,0
2025-12-31,THE BANCORP BANK NATIONAL ASSOCIATION,first_trans,2,2
2025-12-31,THE BANCORP BANK NATIONAL ASSOCIATION,subscription_trans,1,0
2025-12-31,"THE BANCORP BANK, NATIONAL ASSOCIATION",first_trans,2,2
2025-12-31,"THE BANCORP BANK, NATIONAL ASSOCIATION",other_trans,7,4
2025-12-31,"THE BANCORP BANK, NATIONAL ASSOCIATION",subscription_trans,1,0
2025-12-31,"THE BANCORP BANK, NATIONAL ASSOCIATION",token_trans,6,5
2025-12-31,THE BANK OF HERRIN,subscription_trans,1,0
2025-12-31,THE FIRST NATIONAL BANK OF QUITAQUE,subscription_trans,1,0
2025-12-31,THE NATIONAL BANK OF INDIANAPOLIS,token_trans,2,2
2025-12-31,THE PARK NATIONAL BANK,token_trans,1,1
2025-12-31,THE SOUTHERN CREDIT UNION,token_trans,11,11
2025-12-31,TOLLESON PRIVATE BANK,token_trans,1,1
2025-12-31,"TRANSPORTATION ALLIANCE BANK, INC. D/B/A TAB BANK",other_trans,2,1
2025-12-31,"TRANSPORTATION ALLIANCE BANK, INC. D/B/A TAB BANK",subscription_trans,1,1
2025-12-31,"TRANSPORTATION ALLIANCE BANK, INC. D/B/A TAB BANK",token_trans,3,2
2025-12-31,TRAVIS CREDIT UNION,subscription_trans,1,1
2025-12-31,TRAVIS CREDIT UNION,token_trans,1,1
2025-12-31,TRI COUNTIES BANK,token_trans,3,3
2025-12-31,TRUIST BANK,first_trans,1,1
2025-12-31,TRUIST BANK,subscription_trans,4,1
2025-12-31,TRUIST BANK,token_trans,23,17
2025-12-31,TRUWEST CREDIT UNION,subscription_trans,1,0
2025-12-31,TTCU FEDERAL CREDIT UNION,first_trans,1,1
2025-12-31,TTCU FEDERAL CREDIT UNION,token_trans,1,1
2025-12-31,U.S. BANK NATIONAL ASSOCIATION,first_trans,5,2
2025-12-31,U.S. BANK NATIONAL ASSOCIATION,other_trans,15,3
2025-12-31,U.S. BANK NATIONAL ASSOCIATION,subscription_trans,1,0
2025-12-31,U.S. BANK NATIONAL ASSOCIATION,token_trans,25,18
2025-12-31,U.S. BANK NATIONAL ASSOCIATION-CREDIT,other_trans,3,2
2025-12-31,U.S. BANK NATIONAL ASSOCIATION-CREDIT,subscription_trans,5,5
2025-12-31,U.S. BANK NATIONAL ASSOCIATION-CREDIT,token_trans,14,12
2025-12-31,UNITED HERITAGE CREDIT UNION,token_trans,1,1
2025-12-31,UNITUS COMMUNITY CREDIT UNION,first_trans,1,1
2025-12-31,UNITUS COMMUNITY CREDIT UNION,other_trans,1,1
2025-12-31,UNITUS COMMUNITY CREDIT UNION,token_trans,9,5
2025-12-31,USAA FEDERAL SAVINGS BANK,first_trans,1,1
2025-12-31,USAA FEDERAL SAVINGS BANK,token_trans,1,1
2025-12-31,USAA FEDERAL SAVINGS BANK - CREDIT,token_trans,4,4
2025-12-31,UTAH FIRST FEDERAL CREDIT UNION,subscription_trans,1,0
2025-12-31,VANTAGE WEST CREDIT UNION,token_trans,1,0
2025-12-31,"VARO BANK, NATIONAL ASSOCIATION",subscription_trans,1,0
2025-12-31,VERIDIAN CREDIT UNION,other_trans,1,1
2025-12-31,VERIDIAN CREDIT UNION,token_trans,1,1
2025-12-31,"VIRGINIA CREDIT UNION, INC.",other_trans,1,1
2025-12-31,VYSTAR CREDIT UNION,token_trans,4,4
2025-12-31,WAYNE BANK,subscription_trans,1,1
2025-12-31,WAYNE COUNTY BANK,token_trans,4,2
2025-12-31,WEBBANK,other_trans,2,2
2025-12-31,"WELLS FARGO BANK, NATIONAL ASSOCIATION",first_trans,9,6
2025-12-31,"WELLS FARGO BANK, NATIONAL ASSOCIATION",other_trans,11,8
2025-12-31,"WELLS FARGO BANK, NATIONAL ASSOCIATION",subscription_trans,20,11
2025-12-31,"WELLS FARGO BANK, NATIONAL ASSOCIATION",token_trans,69,60
2025-12-31,"WESBANCO BANK, INC.",subscription_trans,2,1
2025-12-31,"WESBANCO BANK, INC.",token_trans,1,1
2025-12-31,"WILMINGTON SAVINGS FUND SOCIETY, FSB",subscription_trans,1,0
2025-12-31,WINGS FINANCIAL CREDIT UNION,token_trans,1,1
2025-12-31,WOODFOREST NATIONAL BANK,first_trans,2,1
2025-12-31,WOODFOREST NATIONAL BANK,token_trans,5,5
2025-12-31,WORCESTER FIRE DEPARTMENT CREDIT UNION,other_trans,2,2
2025-12-31,YORK STATE BANK,token_trans,1,1
2026-01-01,1ST FINANCIAL BANK USA,first_trans,1,0
2026-01-01,A+ FEDERAL CREDIT UNION,first_trans,1,1
2026-01-01,ADDITION FINANCIAL CREDIT UNION,first_trans,1,1
2026-01-01,AMERICA FIRST FEDERAL CREDIT UNION,subscription_trans,1,1
2026-01-01,AMERICAN 1 CREDIT UNION,token_trans,4,0
2026-01-01,AMERICAN EXPRESS US CONSUMER,first_trans,4,0
2026-01-01,AMERICAN EXPRESS US CONSUMER,other_trans,7,6
2026-01-01,AMERICAN EXPRESS US CONSUMER,subscription_trans,2,1
2026-01-01,AMERICAN EXPRESS US CONSUMER,token_trans,32,31
2026-01-01,AMERIS BANK,subscription_trans,1,0
2026-01-01,AMEX NATIONAL BANK CONSUMER DEBIT,token_trans,1,1
2026-01-01,"ASSOCIATED BANK, N.A.",token_trans,7,6
2026-01-01,AXP PREPAID MANAGEMENT COMPANY,other_trans,1,1
2026-01-01,BANK OF AMERICA - CONSUMER CREDIT,first_trans,1,1
2026-01-01,BANK OF AMERICA - CONSUMER CREDIT,other_trans,5,5
2026-01-01,BANK OF AMERICA - CONSUMER CREDIT,subscription_trans,3,2
2026-01-01,BANK OF AMERICA - CONSUMER CREDIT,token_trans,22,22
2026-01-01,"BANK OF AMERICA, NATIONAL ASSOCIATION",first_trans,10,5
2026-01-01,"BANK OF AMERICA, NATIONAL ASSOCIATION",other_trans,8,3
2026-01-01,"BANK OF AMERICA, NATIONAL ASSOCIATION",subscription_trans,13,10
2026-01-01,"BANK OF AMERICA, NATIONAL ASSOCIATION",token_trans,32,26
2026-01-01,"BANK OF MISSOURI, THE",subscription_trans,1,0
2026-01-01,"BANK OF MISSOURI, THE",token_trans,3,1
2026-01-01,BANK OZK,token_trans,1,1
2026-01-01,BAR HARBOR BANK & TRUST COMPANY,other_trans,1,1
2026-01-01,BARCLAYS BANK DELAWARE,first_trans,2,2
2026-01-01,BARCLAYS BANK DELAWARE,subscription_trans,3,1
2026-01-01,BARCLAYS BANK DELAWARE,token_trans,12,8
2026-01-01,BLAZE CREDIT UNION,token_trans,1,1
2026-01-01,BMO BANK NATIONAL ASSOCIATION,first_trans,1,0
2026-01-01,BMO BANK NATIONAL ASSOCIATION,subscription_trans,1,1
2026-01-01,BMO BANK NATIONAL ASSOCIATION,token_trans,14,4
2026-01-01,BOEING EMPLOYEES CREDIT UNION,token_trans,1,1
2026-01-01,BURKE & HERBERT BANK & TRUST COMPANY,subscription_trans,1,1
2026-01-01,CADENCE BANK,token_trans,1,1
2026-01-01,CANYON VIEW FEDERAL CREDIT UNION,token_trans,4,1
2026-01-01,CAPITAL CREDIT UNION,first_trans,1,1
2026-01-01,CAPITAL CREDIT UNION,token_trans,2,2
2026-01-01,"CAPITAL ONE, NATIONAL ASSOCIATION",first_trans,4,4
2026-01-01,"CAPITAL ONE, NATIONAL ASSOCIATION",other_trans,9,9
2026-01-01,"CAPITAL ONE, NATIONAL ASSOCIATION",subscription_trans,8,4
2026-01-01,"CAPITAL ONE, NATIONAL ASSOCIATION",token_trans,70,69
2026-01-01,CARD SERVICES FOR CREDIT UNIONS,other_trans,1,0
2026-01-01,CARD SERVICES FOR CREDIT UNIONS,subscription_trans,1,0
2026-01-01,CARD SERVICES FOR CREDIT UNIONS,token_trans,1,1
2026-01-01,CELTIC BANK CORPORATION,token_trans,1,1
2026-01-01,CENTRAL PACIFIC BANK,first_trans,1,1
2026-01-01,CENTRAL PACIFIC BANK,token_trans,4,4
2026-01-01,"CHASE BANK USA, N.A.",subscription_trans,1,1
2026-01-01,CHENEY FEDERAL CREDIT UNION,first_trans,1,1
2026-01-01,CITIBANK N.A.,first_trans,1,1
2026-01-01,CITIBANK N.A.,other_trans,3,2
2026-01-01,CITIBANK N.A.,subscription_trans,3,1
2026-01-01,CITIBANK N.A.,token_trans,39,26
2026-01-01,"CITIBANK, N.A.- COSTCO",subscription_trans,2,2
2026-01-01,"CITIBANK, N.A.- COSTCO",token_trans,6,6
2026-01-01,"CITIBANK, NATIONAL ASSOCIATION - CONSUMER",token_trans,1,1
2026-01-01,CITIZENS BANK OF THE SOUTH,token_trans,2,2
2026-01-01,"CITIZENS BANK, N.A.",subscription_trans,1,0
2026-01-01,CITY NATIONAL BANK OF WEST VIRGINIA,subscription_trans,1,0
2026-01-01,"CNB BANK AND TRUST, N.A.",other_trans,2,2
2026-01-01,"CNB BANK AND TRUST, N.A.",token_trans,1,1
2026-01-01,COASTAL COMMUNITY BANK,subscription_trans,1,0
2026-01-01,COLUMBIA BANK,subscription_trans,2,1
2026-01-01,COMENITY BANK,first_trans,1,1
2026-01-01,COMENITY CAPITAL BANK,first_trans,1,0
2026-01-01,COMENITY CAPITAL BANK,token_trans,2,2
2026-01-01,COMERICA BANK,first_trans,2,1
2026-01-01,COMERICA BANK,subscription_trans,1,0
2026-01-01,"COMMERCE BANCSHARES, INC.",other_trans,1,1
2026-01-01,"COMMERCE BANCSHARES, INC.",token_trans,1,1
2026-01-01,COMMUNITY FEDERAL SAVINGS BANK,first_trans,3,0
2026-01-01,COMMUNITY FEDERAL SAVINGS BANK,other_trans,2,2
2026-01-01,"COMPUTER SERVICES, INC.",first_trans,1,1
2026-01-01,CREDIT ONE BANK,token_trans,6,5
2026-01-01,"CREDIT ONE BANK, NATIONAL ASSOCIATION",other_trans,3,2
2026-01-01,"CREDIT ONE BANK, NATIONAL ASSOCIATION",subscription_trans,1,0
2026-01-01,"CREDIT ONE BANK, NATIONAL ASSOCIATION",token_trans,7,7
2026-01-01,DAKOTALAND FEDERAL CREDIT UNION,first_trans,1,1
2026-01-01,DAKOTALAND FEDERAL CREDIT UNION,token_trans,2,0
2026-01-01,DENVER FIRE DEPARTMENT FEDERAL CREDIT UNION,first_trans,1,1
2026-01-01,DENVER FIRE DEPARTMENT FEDERAL CREDIT UNION,other_trans,3,3
2026-01-01,DESERT FINANCIAL CREDIT UNION,token_trans,3,1
2026-01-01,DIAMOND CREDIT UNION,token_trans,2,2
2026-01-01,DIGITAL FEDERAL CREDIT UNION,token_trans,1,1
2026-01-01,DISCOVER ISSUER,first_trans,9,1
2026-01-01,DISCOVER ISSUER,other_trans,10,7
2026-01-01,DISCOVER ISSUER,subscription_trans,5,5
2026-01-01,DISCOVER ISSUER,token_trans,53,48
2026-01-01,EASTERN BANK,token_trans,1,1
2026-01-01,EASTMAN CREDIT UNION,token_trans,1,1
2026-01-01,ELKO FEDERAL CREDIT UNION,token_trans,1,1
2026-01-01,ENT CREDIT UNION,subscription_trans,1,0
2026-01-01,ENT CREDIT UNION,token_trans,1,1
2026-01-01,EVOLVE BANK & TRUST,subscription_trans,1,0
2026-01-01,FARMERS & MERCHANTS BANK OF COLBY,subscription_trans,1,1
2026-01-01,"FIDELITY INFORMATION SERVICES, INC.",subscription_trans,2,0
2026-01-01,"FIDELITY INFORMATION SERVICES, INC.",token_trans,1,1
2026-01-01,FIFTH THIRD BANK,other_trans,1,1
2026-01-01,FIFTH THIRD BANK,token_trans,1,1
2026-01-01,"FIFTH THIRD BANK, THE",subscription_trans,1,1
2026-01-01,"FIFTH THIRD BANK, THE",token_trans,12,11
2026-01-01,FIRST BANK,subscription_trans,1,0
2026-01-01,FIRST BANK & TRUST,token_trans,2,2
2026-01-01,FIRST COMMUNITY CREDIT UNION,token_trans,1,1
2026-01-01,FIRST HORIZON BANK,subscription_trans,1,1
2026-01-01,FIRST HORIZON BANK,token_trans,2,2
2026-01-01,FIRST NATIONAL BANK,subscription_trans,1,1
2026-01-01,FIRST NATIONAL BANK OF OMAHA,subscription_trans,1,0
2026-01-01,FIRST NATIONAL BANK OF OMAHA,token_trans,4,3
2026-01-01,FIRST NATIONAL BANK TEXAS,token_trans,1,1
2026-01-01,FIRST PREMIER BANK,token_trans,1,1
